,chipid,month,score
7371,d972354b,4,0.996
7372,d9794f9d,2,0.948
7373,d9921791,7,0.908
7374,d99b6ada,1,1.0
7375,d99e5081,5,0.944
7376,d9b6322c,8,0.718
7377,d9b9f221,8,0.94
7378,d9ba5856,4,0.88
7379,d9c105f6,6,0.948
7380,d9d029e1,10,0.901
7381,d9d4c8ed,5,0.926
7382,d9dac0a5,5,0.904
7383,d9e07a25,3,0.833
7384,d9ea8387,4,0.982
7385,d9ec7bcc,2,0.995
7386,d9f9e3bd,7,0.837
7387,d9fa46ee,4,0.996
7388,d9fae8d6,6,0.8049999999999999
7389,d9fbe18e,9,0.967
7390,da080a0f,10,0.99
7391,da126f40,6,0.912
7392,da1925d2,4,0.958
7393,da1e6daf,6,0.986
7394,da1e93a5,8,0.988
7395,da23622a,2,0.827
7396,da27dbec,5,0.922
7397,da364e89,10,0.8180000000000001
7398,da385905,8,0.913
7399,da38b457,11,0.9390000000000001
7400,da3cf30c,7,0.813
7401,da4cf474,11,0.998
7402,da569df3,7,0.769
7403,da5dad3f,5,0.984
7404,da686bdb,11,0.883
7405,da68cd10,7,1.0
7406,da6cdff2,5,0.999
7407,da6d79c4,1,0.985
7408,da79e93d,2,0.938
7409,da7ab8e2,4,0.974
7410,da803a0e,5,0.983
7411,da96016e,2,0.757
7412,daa0718d,5,0.956
7413,dab3aaaf,5,0.954
7414,dab5b6ed,11,0.929
7415,dab963cb,2,0.853
7416,dabc4b90,11,0.819
7417,dac34233,6,0.943
7418,dac61b98,5,0.974
7419,dac8a4f1,11,0.794
7420,dac8ecde,5,0.935
7421,dad16a02,6,0.9390000000000001
7422,dad8fa5e,5,0.994
7423,dadc01f5,7,0.702
7424,dae51ce3,4,0.98
7425,daeb1b51,7,0.762
7426,daf128da,4,0.978
7427,daf250ab,4,0.993
7428,dafe97fa,5,0.935
7429,db10f186,6,0.788
7430,db11c739,6,0.954
7431,db1435e6,10,0.83
7432,db2084e9,5,0.875
7433,db225d92,1,0.859
7434,db43ebe6,6,0.959
7435,db52656d,5,0.947
7436,db5390ac,5,0.972
7437,db5796bb,4,0.87
7438,db58b18a,11,0.825
7439,db5a2a93,4,0.983
7440,db5baaa0,6,0.964
7441,db5c079d,7,0.7030000000000001
7442,db67ed5e,5,0.981
7443,db6f1729,7,0.838
7444,db77f794,4,0.991
7445,db8ba50c,11,0.946
7446,db8e036b,6,0.989
7447,db9dabe1,1,0.887
7448,db9eebbb,8,0.81
7449,dba50c51,8,0.988
7450,dba665da,5,0.974
7451,dba900c5,5,0.928
7452,dbab1be8,11,0.786
7453,dbba33ea,11,0.885
7454,dbbb8b65,0,0.999
7455,dbbc0550,7,0.786
7456,dbc008d8,10,0.981
7457,dbc0c606,7,0.812
7458,dbd5d68b,5,0.97
7459,dbdf5c83,9,0.999
7460,dbe72632,8,1.0
7461,dbe9a663,7,0.997
7462,dbed9769,2,0.931
7463,dc031753,10,0.893
7464,dc03843d,10,0.6990000000000001
7465,dc0a9e29,2,0.979
7466,dc15d2cf,9,0.999
7467,dc1e86e8,6,0.977
7468,dc2a83ad,7,0.881
7469,dc2b47dc,9,0.911
7470,dc2facbe,1,0.886
7471,dc36e8ae,6,0.943
7472,dc3a7b24,1,0.966
7473,dc452c26,9,0.978
7474,dc4daa81,5,0.991
7475,dc52d1ff,2,0.85
7476,dc568ef6,6,0.961
7477,dc5d2276,5,0.957
7478,dc65c754,5,1.0
7479,dc681585,1,0.916
7480,dc6d2fe3,5,0.991
7481,dc7410db,5,0.927
7482,dc7de173,4,0.964
7483,dc8dc18d,11,0.861
7484,dc8ddfd5,1,0.87
7485,dc8efb60,6,0.983
7486,dc91ea38,11,0.947
7487,dc977620,6,0.971
7488,dc994928,10,0.793
7489,dc9c7f00,7,0.912
7490,dca259c6,8,0.991
7491,dca512ea,1,0.929
7492,dca64da9,0,0.933
7493,dca772ba,5,0.945
7494,dca93a19,4,0.871
7495,dcab280f,3,0.8240000000000001
7496,dcab58c3,8,1.0
7497,dcabb83d,11,0.935
7498,dcc0bb08,9,0.973
7499,dcc37273,9,0.878
7500,dccd5208,10,0.8009999999999999
7501,dcce2a2a,1,0.994
7502,dcd628b3,5,0.842
7503,dcd798ec,8,0.999
7504,dcdc1c2b,6,0.967
7505,dcdd148c,2,0.84
7506,dce769ad,6,0.983
7507,dcf1ba16,8,0.902
7508,dcf40fbf,4,0.996
7509,dcf9e0d8,5,0.957
7510,dcfb6072,4,0.955
7511,dd07db7b,6,0.971
7512,dd2c8fd4,5,0.922
7513,dd3331b6,2,0.923
7514,dd52979c,4,0.993
7515,dd58f1cb,5,1.0
7516,dd6bbcb8,11,0.897
7517,dd6cbe3a,4,0.989
7518,dd81bc49,2,0.842
7519,dd86519a,4,0.972
7520,dd912be3,6,0.951
7521,ddaa6dd1,2,0.899
7522,ddb7648b,10,1.0
7523,ddc53aab,4,0.945
7524,ddd3017c,2,0.864
7525,ddd887f5,5,0.994
7526,dde7115b,11,0.853
7527,dde827dc,7,0.848
7528,dde85ba7,11,0.728
7529,ddeda37f,0,0.964
7530,ddeeb21e,10,0.8109999999999999
7531,de06369a,5,0.946
7532,de0bab60,6,0.926
7533,de0c760c,2,0.991
7534,de0d6581,11,0.942
7535,de1cf671,5,0.969
7536,de1dc388,7,0.955
7537,de24ce28,4,0.964
7538,de283bde,5,0.988
7539,de3415dd,5,0.94
7540,de384c81,6,0.987
7541,de4a69a3,10,1.0
7542,de57361e,6,0.921
7543,de5d431a,5,0.952
7544,de6873c4,11,0.798
7545,de81ee23,10,0.73
7546,de8232c2,6,0.888
7547,de870bc8,10,1.0
7548,de872c79,3,0.931
7549,de87c5f3,5,0.996
7550,de89c8ec,7,0.943
7551,de8bc7a8,11,0.859
7552,de8dcb04,11,0.746
7553,de9a47fe,6,0.943
7554,de9f0bcb,5,0.98
7555,dea3bcd4,7,0.945
7556,dea87953,5,0.9339999999999999
7557,deb2e257,3,0.938
7558,deba073b,11,0.842
7559,debb275a,8,1.0
7560,debf6bc8,5,0.838
7561,debf8e41,6,0.624
7562,debfd0a7,4,0.851
7563,dec181c5,4,0.955
7564,decc7372,5,1.0
7565,ded0e635,5,0.946
7566,ded3f115,11,0.937
7567,dedac5d9,4,0.99
7568,dedfb910,11,0.833
7569,deed9e7d,2,0.83
7570,deeeff4f,5,0.989
7571,def93469,11,0.923
7572,deffa522,6,0.964
7573,df090ba3,8,0.915
7574,df0a0bde,8,0.999
7575,df0e3bc3,9,0.998
7576,df118a9b,4,0.928
7577,df1d4289,5,0.973
7578,df1e7434,5,0.983
7579,df1fdd30,5,0.984
7580,df20f158,0,1.0
7581,df2222c6,5,0.995
7582,df2be3b3,7,0.896
7583,df37e87f,6,0.975
7584,df3d3d4a,0,0.903
7585,df441841,11,0.994
7586,df5ea698,5,0.967
7587,df607edd,7,0.8240000000000001
7588,df6569b8,7,0.926
7589,df6c5f22,7,0.905
7590,df73640d,4,0.945
7591,df7576aa,5,0.955
7592,df8ab57e,4,0.954
7593,df941bfb,5,0.982
7594,df991d22,6,0.896
7595,df9dfc70,1,0.947
7596,dfa150fb,5,0.974
7597,dfa93e09,5,0.977
7598,dfbf8aca,2,0.957
7599,dfc46834,11,0.849
7600,dfd3ae49,7,0.9410000000000001
7601,dfe67f77,5,0.947
7602,dfef7fab,11,0.8200000000000001
7603,dff30b15,2,0.997
7604,dffc3296,6,0.756
7605,dffe7b1a,5,0.927
7606,e0075687,6,0.95
7607,e008de0b,10,1.0
7608,e0141b8f,7,0.956
7609,e0169c56,11,1.0
7610,e0169f74,5,0.982
7611,e01a9e73,2,0.827
7612,e01eabcf,3,0.823
7613,e02075d9,4,0.874
7614,e0273065,2,0.895
7615,e02848ab,4,0.793
7616,e029bd7f,2,0.948
7617,e02bc68f,6,0.985
7618,e02d131e,10,0.84
7619,e0483ea4,0,0.965
7620,e04a012a,5,0.938
7621,e04eea2a,7,0.937
7622,e04f970e,9,0.901
7623,e053e1fb,8,0.837
7624,e066b748,0,0.956
7625,e07d7f82,2,0.793
7626,e085b51b,11,0.784
7627,e0974dec,6,0.976
7628,e0a366c7,5,0.982
7629,e0af476c,5,0.87
7630,e0b64e47,6,0.963
7631,e0bb3f65,5,0.953
7632,e0bf044f,4,0.968
7633,e0cea34a,7,0.989
7634,e0d23761,8,0.913
7635,e0d53f53,4,0.959
7636,e0d8f069,7,0.923
7637,e0ea6500,8,0.87
7638,e0f68092,7,0.993
7639,e102d0a0,5,0.965
7640,e1194ae0,11,0.899
7641,e11d7995,6,0.9390000000000001
7642,e12ca5bd,6,0.977
7643,e132c893,5,0.949
7644,e133b25b,7,0.661
7645,e142cb83,11,0.832
7646,e149e6f0,4,0.973
7647,e15606b7,11,0.881
7648,e15f73a7,1,0.9359999999999999
7649,e16873d4,0,0.908
7650,e169f0d4,7,0.903
7651,e16ac34d,6,0.94
7652,e16fbc4e,5,0.982
7653,e1760f26,2,0.996
7654,e176b9b9,6,0.869
7655,e17d0e26,6,0.77
7656,e18b0d04,4,0.978
7657,e18f1892,6,1.0
7658,e19081d2,11,0.964
7659,e19e9f58,1,0.9299999999999999
7660,e1b05cd4,5,0.903
7661,e1b4ff3d,3,0.885
7662,e1b76979,7,0.983
7663,e1b8d706,4,1.0
7664,e1c4439a,5,0.977
7665,e1c64f62,2,0.943
7666,e1d356a1,5,0.976
7667,e1d8bd56,4,0.985
7668,e1da530d,3,0.813
7669,e1e3272e,7,0.937
7670,e1e617d2,3,0.802
7671,e1e8daaf,11,0.897
7672,e1eda4e6,4,0.95
7673,e1f1a5ae,2,0.859
7674,e204593e,4,0.9410000000000001
7675,e21146ca,5,0.91
7676,e21338d9,5,0.922
7677,e21368c4,4,0.916
7678,e21f1951,1,0.846
7679,e23ad4d7,5,0.9410000000000001
7680,e241cdbb,6,0.956
7681,e2486dee,2,0.835
7682,e252ae31,7,0.962
7683,e252c18f,10,0.767
7684,e253ed6c,8,1.0
7685,e254e9ba,11,0.9410000000000001
7686,e25b2de7,6,0.9410000000000001
7687,e263f98e,9,0.902
7688,e26685ae,2,0.798
7689,e266d647,8,0.953
7690,e279b18c,8,0.998
7691,e27f28be,3,0.875
7692,e280b5a9,2,0.9319999999999999
7693,e287667f,11,0.848
7694,e295ae10,10,0.759
7695,e29cb259,11,0.968
7696,e29d3a7b,7,0.977
7697,e29d520f,11,1.0
7698,e2ad9894,7,0.965
7699,e2b11814,6,0.971
7700,e2c14b82,6,0.845
7701,e2cf2d7a,11,0.71
7702,e2d56a10,3,0.845
7703,e2d5e055,4,0.977
7704,e2e41d0d,11,0.839
7705,e2f4203c,5,0.904
7706,e2fa35bb,6,0.935
7707,e30e1d25,0,0.907
7708,e310a416,5,0.963
7709,e31b7aec,5,0.98
7710,e3278f3e,1,0.97
7711,e32e8c0b,11,0.847
7712,e33a913f,5,0.964
7713,e340b22a,7,0.907
7714,e355796b,7,0.97
7715,e35964f5,4,0.921
7716,e35eb1ae,8,0.984
7717,e36dfdf8,7,0.972
7718,e36f0ec0,8,0.8220000000000001
7719,e36fa02c,6,0.983
7720,e3720456,2,0.836
7721,e37e501a,1,0.927
7722,e37f2403,5,0.867
7723,e37fc744,5,0.977
7724,e3816cd7,6,0.948
7725,e38bf941,7,0.949
7726,e38e362a,2,0.927
7727,e3906078,1,0.8260000000000001
7728,e3a3dba4,5,0.942
7729,e3a9aef0,4,0.98
7730,e3b332d0,5,1.0
7731,e3bd1266,10,0.947
7732,e3bd6027,6,0.907
7733,e3bdf947,6,1.0
7734,e3bf5d3d,8,0.921
7735,e3c79b29,7,1.0
7736,e3cb7a58,0,0.925
7737,e3ceefb3,11,0.97
7738,e3d23fef,5,0.967
7739,e3d96dda,5,0.779
7740,e3db0f9a,0,0.918
7741,e3ecb136,5,0.969
7742,e3f58a07,8,0.985
7743,e3fafb5c,7,0.972
7744,e3fd0650,8,0.8029999999999999
7745,e3ffa213,6,0.952
7746,e4095681,1,0.965
7747,e409783c,7,0.852
7748,e40c47ad,5,0.951
7749,e41d2ded,2,0.819
7750,e422754b,2,0.815
7751,e424580f,5,0.98
7752,e432659c,7,0.957
7753,e4401c59,11,0.935
7754,e448078c,6,0.989
7755,e44bc1a1,2,0.834
7756,e455e130,2,0.949
7757,e45ca97e,5,0.964
7758,e45f56a1,5,0.964
7759,e462c395,1,0.89
7760,e4693b50,7,0.977
7761,e469b173,11,0.956
7762,e4884e59,11,0.8240000000000001
7763,e4910847,2,0.838
7764,e4a457fa,5,0.988
7765,e4a86959,5,0.981
7766,e4aae82c,4,0.889
7767,e4ae915c,4,0.998
7768,e4c04511,5,0.972
7769,e4c1f1e9,5,0.983
7770,e4c24c81,6,0.885
7771,e4cd505a,2,0.86
7772,e4cdf41b,6,0.972
7773,e4d81bcb,6,0.986
7774,e4dfbd40,7,0.976
7775,e4e7145b,4,0.98
7776,e4f1747b,2,0.984
7777,e4f683a7,4,1.0
7778,e4f9104d,9,0.909
7779,e4fa68e1,7,0.923
7780,e4faff6d,1,0.7010000000000001
7781,e50e7eff,7,0.687
7782,e50f0a5c,5,0.974
7783,e51147f9,8,0.998
7784,e51a836c,7,0.86
7785,e52adc9f,6,0.856
7786,e52bc753,6,0.989
7787,e532a92d,6,0.977
7788,e5347ecb,2,0.846
7789,e536bdf4,5,0.943
7790,e53801a9,7,0.9339999999999999
7791,e540c7c6,9,0.7070000000000001
7792,e542bfa7,1,0.921
7793,e5443df0,9,0.9299999999999999
7794,e54acd9d,1,0.8069999999999999
7795,e54ece78,6,0.928
7796,e575b001,5,0.922
7797,e58744df,6,0.965
7798,e587db99,11,0.808
7799,e5883804,4,0.971
7800,e5a747e4,6,0.988
7801,e5af1cbb,7,0.954
7802,e5b219e5,6,0.958
7803,e5ba9244,10,0.8069999999999999
7804,e5c5755e,6,0.878
7805,e5cb5edb,5,0.942
7806,e5d8a616,7,0.677
7807,e5e4ea5a,7,0.813
7808,e5e6db34,2,0.884
7809,e5ebb44d,0,0.925
7810,e5f4f6dd,7,0.924
7811,e6062ed2,9,1.0
7812,e6195fb9,7,0.648
7813,e61b3437,8,0.8200000000000001
7814,e61d23b5,2,0.935
7815,e61ea4ab,11,0.963
7816,e622c974,2,0.922
7817,e625ddc8,2,0.995
7818,e6325e89,11,0.8240000000000001
7819,e64367f7,0,0.938
7820,e64aa469,4,0.945
7821,e651a5e0,5,0.96
7822,e66b7c08,2,0.974
7823,e673bfab,6,0.858
7824,e675915b,2,0.997
7825,e67647a1,6,0.869
7826,e67fdafc,7,0.904
7827,e686c3cc,5,0.9319999999999999
7828,e69a9ea5,4,0.977
7829,e69fe3d8,9,1.0
7830,e6a04c4a,3,0.795
7831,e6a89094,8,0.902
7832,e6b16917,6,0.981
7833,e6bb55ee,11,1.0
7834,e6c3498d,5,0.98
7835,e6c8bdd2,7,0.922
7836,e6d173c7,4,0.992
7837,e6d431fc,11,0.899
7838,e6d477d4,9,0.952
7839,e6d52e99,4,0.959
7840,e6ddaf54,1,0.88
7841,e6f21c39,7,0.975
7842,e6f48bb2,7,0.78
7843,e7077935,1,0.865
7844,e70da633,11,0.905
7845,e719e298,4,0.925
7846,e721658c,5,0.977
7847,e72b7243,5,0.804
7848,e7325413,5,0.943
7849,e7374f01,9,0.8049999999999999
7850,e73cc850,0,0.988
7851,e7535960,9,0.744
7852,e75bf92a,7,0.942
7853,e75c5651,11,0.978
7854,e75df901,8,0.997
7855,e7645df0,4,0.982
7856,e76aade6,4,1.0
7857,e776c93d,9,0.901
7858,e7871d47,2,0.817
7859,e7882ddc,2,0.85
7860,e78ce0af,8,0.87
7861,e79c7126,0,0.967
7862,e7a14809,4,0.85
7863,e7a2e2fe,6,0.982
7864,e7a32175,5,0.957
7865,e7a79165,0,0.914
7866,e7b339f6,6,0.985
7867,e7b74bb0,7,0.98
7868,e7ba91d1,1,0.946
7869,e7bad74e,7,0.7110000000000001
7870,e7bfd172,4,1.0
7871,e7cb1429,11,0.72
7872,e7d32c58,5,0.952
7873,e7d78b62,5,0.976
7874,e7e7b215,5,0.952
7875,e7e83ae5,8,0.7989999999999999
7876,e80fb9cc,4,0.976
7877,e816bfa1,1,0.74
7878,e824e855,8,0.74
7879,e82df6a3,5,0.863
7880,e82fd76b,5,0.899
7881,e830cecd,11,1.0
7882,e832918b,11,0.844
7883,e8341b66,6,0.915
7884,e837616a,6,0.964
7885,e83aedca,11,0.745
7886,e8425996,8,1.0
7887,e8425b71,2,0.854
7888,e847acf9,7,0.642
7889,e847d5dc,7,0.956
7890,e84d8369,1,0.929
7891,e84ea23c,7,0.984
7892,e84f6c93,5,0.977
7893,e84faa4c,4,0.957
7894,e853e0f3,5,0.925
7895,e8554baf,5,0.95
7896,e85ee306,7,0.8089999999999999
7897,e85f584c,7,0.948
7898,e8616ad8,5,0.963
7899,e86654af,6,0.906
7900,e86f22cc,4,0.946
7901,e877e239,9,0.906
7902,e87847de,0,0.996
7903,e87fc260,0,0.94
7904,e8a4d236,8,0.928
7905,e8ab54e7,2,1.0
7906,e8ac2313,4,0.956
7907,e8bd126c,7,0.95
7908,e8c6c093,5,0.982
7909,e8d44a57,11,0.877
7910,e8d90800,2,0.673
7911,e8db6e0c,6,0.977
7912,e8f2bb65,2,0.978
7913,e8f38e32,1,0.8049999999999999
7914,e8f88b6b,7,0.943
7915,e907db32,10,1.0
7916,e90c4152,7,0.873
7917,e9138905,2,0.9390000000000001
7918,e9188b1f,2,0.894
7919,e919d917,5,0.971
7920,e935c106,4,1.0
7921,e94d00f5,0,0.919
7922,e95183a3,7,0.854
7923,e9543f4e,5,0.965
7924,e96ffb44,6,0.965
7925,e980e171,7,0.998
7926,e9865bbd,11,1.0
7927,e98df0c5,3,0.88
7928,e9a88106,11,0.869
7929,e9aa9af8,6,0.863
7930,e9b42f7e,7,0.9
7931,e9b7f97f,5,0.962
7932,e9b82f20,6,0.993
7933,e9c2cbd3,11,0.847
7934,e9d2a8a0,2,0.963
7935,e9d2b233,5,0.876
7936,e9dcc4a7,1,0.998
7937,e9e2a24f,6,0.881
7938,e9e44943,7,0.999
7939,e9ec178e,5,0.906
7940,e9f6c446,5,0.98
7941,e9fe415a,5,0.971
7942,ea00ad86,5,0.985
7943,ea097500,5,0.997
7944,ea0e2625,10,0.837
7945,ea10032a,11,0.841
7946,ea2604de,10,0.896
7947,ea292079,2,0.957
7948,ea33ade6,0,0.8180000000000001
7949,ea3e1805,6,0.94
7950,ea44f41d,1,0.974
7951,ea4a9c0a,5,0.984
7952,ea507704,5,0.9390000000000001
7953,ea567179,10,0.84
7954,ea580a6e,6,0.621
7955,ea76ef54,5,0.937
7956,ea79fa40,2,0.949
7957,ea7fc38d,5,0.989
7958,ea84614d,5,0.9359999999999999
7959,ea97d895,6,0.9390000000000001
7960,ea9c076a,4,0.849
7961,eaa60980,4,0.925
7962,eaa7ead4,7,0.94
7963,eaa8325b,7,0.901
7964,eaab556a,8,0.961
7965,eaae97ba,1,0.877
7966,eab15da2,10,0.9390000000000001
7967,eab7fc70,5,0.959
7968,eac13051,1,0.928
7969,eac2a4ae,8,0.8260000000000001
7970,eac5bebc,0,0.881
7971,eac80007,6,0.927
7972,ead45b64,5,0.994
7973,eadc5657,5,0.815
7974,eae1dca2,2,0.972
7975,eae5b770,8,0.787
7976,eae95f62,11,0.795
7977,eaeda605,7,0.909
7978,eaee13e7,0,0.938
7979,eaf7fd62,10,0.925
7980,eafaf1cb,6,0.937
7981,eb018224,9,0.957
7982,eb049662,7,0.89
7983,eb2572b7,6,0.955
7984,eb2786b3,6,0.926
7985,eb2bf098,9,0.6739999999999999
7986,eb308707,1,0.973
7987,eb4914d9,5,0.893
7988,eb491e9f,11,0.834
7989,eb4f944d,5,0.975
7990,eb51fd4d,8,1.0
7991,eb54a0c2,0,0.905
7992,eb5f18f6,8,0.961
7993,eb67d553,5,0.983
7994,eb6ffc4e,5,0.997
7995,eb757e25,8,0.971
7996,eb766a55,2,0.859
7997,eb820135,9,0.583
7998,eb940da6,7,0.838
7999,ebac9596,5,0.944
8000,ebae21a6,6,0.983
8001,ebb661c8,10,0.834
8002,ebc4955c,5,0.97
8003,ebca776d,0,1.0
8004,ebcf30b0,6,0.951
8005,ebddcc4f,5,0.981
8006,ebe34a7f,1,0.96
8007,ebe84737,9,0.951
8008,ebe8814a,5,0.981
8009,ebeb1c02,8,1.0
8010,ebfa8b82,4,0.909
8011,ebff202d,2,0.865
8012,ec0171af,6,0.944
8013,ec019b46,9,1.0
8014,ec10f068,1,0.959
8015,ec15d5cd,6,0.969
8016,ec1f5511,6,0.957
8017,ec2c78e6,5,0.9410000000000001
8018,ec313c8d,5,0.861
8019,ec3140ec,5,0.96
8020,ec31a809,5,0.958
8021,ec40aca0,1,0.911
8022,ec555861,5,0.973
8023,ec6004df,1,0.91
8024,ec73a932,11,0.89
8025,ec76f4be,6,0.962
8026,ec77783e,5,0.966
8027,ec77c829,10,0.854
8028,ec9352c0,4,0.966
8029,eca88e4b,7,0.959
8030,ecb7a5fd,6,0.879
8031,ecba1a1d,5,0.977
8032,ecc10a7c,6,0.909
8033,ecc20a65,5,1.0
8034,eccaec21,5,0.973
8035,ecccd961,3,0.986
8036,eccdb6a3,6,0.94
8037,ecce62ba,5,0.951
8038,ece27562,11,0.781
8039,ece399e7,5,0.785
8040,ecea0f57,5,0.976
8041,ecf4ce9d,9,0.981
8042,ed08f055,5,0.96
8043,ed10e52f,11,0.896
8044,ed16995e,5,0.898
8045,ed1f3e49,5,0.859
8046,ed1f6163,1,0.95
8047,ed239f92,1,0.919
8048,ed265123,6,0.911
8049,ed28aa61,5,0.958
8050,ed2aa387,2,0.938
8051,ed2f7a7c,2,0.997
8052,ed3fcba5,2,1.0
8053,ed504813,7,0.945
8054,ed536da9,5,0.967
8055,ed541e52,5,0.979
8056,ed5ff212,6,0.961
8057,ed77f3f3,2,0.968
8058,ed77f51b,8,0.89
8059,ed7c8d8d,11,0.99
8060,ed7cbc30,8,0.671
8061,ed838f7e,6,0.855
8062,ed84be75,8,1.0
8063,ed8c8de0,7,0.976
8064,ed8e0ce6,11,0.985
8065,ed90c19b,2,0.848
8066,ed970ac7,8,1.0
8067,ed979057,7,1.0
8068,eda19645,10,0.821
8069,eda60660,5,0.982
8070,edaa8e83,6,0.91
8071,edaf19de,10,0.8200000000000001
8072,edb3407e,8,0.999
8073,edb8698a,5,0.899
8074,edc8fd24,5,0.859
8075,edd6a68a,7,1.0
8076,edd8f827,10,0.8200000000000001
8077,ede2b4a2,3,0.902
8078,ede91d39,5,0.975
8079,edf496e6,11,0.756
8080,ee00c4b2,1,0.956
8081,ee0783ca,4,0.992
8082,ee080356,5,0.962
8083,ee0e1ddd,3,0.924
8084,ee157191,6,0.976
8085,ee172e59,10,0.783
8086,ee1bcc89,11,0.832
8087,ee1fdff6,4,0.871
8088,ee25c912,4,0.974
8089,ee2da27a,5,0.999
8090,ee3be0be,10,0.94
8091,ee4dbe3f,6,0.96
8092,ee563159,2,0.999
8093,ee631687,6,0.917
8094,ee66db14,9,0.634
8095,ee7514d1,5,0.953
8096,ee832015,6,0.981
8097,ee90407b,1,0.991
8098,ee98e98b,3,0.772
8099,eeae5c59,0,0.92
8100,eeb02f3f,6,0.973
8101,eeb08c0b,1,0.863
8102,eeb14fd0,2,1.0
8103,eeb5652c,7,0.853
8104,eeb7f0e3,11,0.8009999999999999
8105,eeb8ef44,4,0.955
8106,eebbfcbe,0,0.961
8107,eec2b006,5,0.98
8108,eecc8f1d,2,0.869
8109,eecfe9eb,7,0.996
8110,eee3ce3a,3,0.792
8111,eee5583b,5,0.968
8112,eee9a66a,7,0.915
8113,eef2145a,6,0.966
8114,eefcca11,4,0.961
8115,ef00825c,8,0.884
8116,ef0401c2,5,0.949
8117,ef06cf10,10,1.0
8118,ef1245aa,7,0.915
8119,ef167fe5,5,0.963
8120,ef183f2d,5,0.964
8121,ef1dbabe,10,1.0
8122,ef4545bf,5,0.968
8123,ef4962b2,0,0.974
8124,ef4c9aaf,10,0.739
8125,ef4e10ce,8,0.906
8126,ef506254,7,0.942
8127,ef522d32,1,0.908
8128,ef535970,5,0.938
8129,ef578500,6,0.897
8130,ef683082,5,0.938
8131,ef699037,5,0.929
8132,ef728e85,11,0.86
8133,ef7ae9ae,1,0.915
8134,ef7b7ccb,1,0.908
8135,ef7ec1d9,5,0.926
8136,ef95747a,8,0.848
8137,ef957a4d,1,0.909
8138,efae77ea,6,0.956
8139,efb42298,5,0.991
8140,efbaeda6,4,1.0
8141,efbbc453,4,0.896
8142,efbe2efa,7,0.959
8143,efbfd084,5,0.902
8144,efc43861,2,0.942
8145,efc7a54b,2,0.946
8146,efc8cdad,10,0.883
8147,efcf3465,5,0.95
8148,efdb2ee3,0,0.961
8149,efdf50ed,7,0.912
8150,efe2f801,11,0.993
8151,efeed634,5,0.991
8152,eff6482c,11,0.959
8153,effaca29,7,0.842
8154,f003a557,5,0.971
8155,f00884d1,5,0.95
8156,f0105dd8,5,0.985
8157,f0113922,0,0.999
8158,f016331a,3,0.834
8159,f01df1d3,0,0.815
8160,f02eb5b2,6,0.876
8161,f0335851,6,0.87
8162,f034ea7f,7,0.919
8163,f03651f4,4,0.933
8164,f03ca9d2,5,0.94
8165,f044715b,7,0.831
8166,f06699a9,6,0.885
8167,f06736d1,11,0.961
8168,f071cd25,2,0.898
8169,f0772f2a,4,0.885
8170,f08574ba,4,0.863
8171,f08e606b,6,0.9319999999999999
8172,f0918ae0,9,0.6759999999999999
8173,f099742b,0,0.997
8174,f09f3089,11,0.904
8175,f09fa6dc,11,0.879
8176,f0a28ec6,7,0.787
8177,f0a68545,0,0.895
8178,f0be8867,5,0.96
8179,f0cbb367,11,0.791
8180,f0d3d72b,5,0.953
8181,f0f862b8,7,0.952
8182,f1042c21,7,0.915
8183,f10967b6,10,0.771
8184,f10af197,6,0.873
8185,f112fcf1,4,0.996
8186,f114cb13,5,0.962
8187,f1150756,11,0.77
8188,f11ac7b6,5,1.0
8189,f11ecfea,3,0.947
8190,f12c67bb,4,0.968
8191,f1369860,2,0.995
8192,f151753a,8,1.0
8193,f1522664,6,0.974
8194,f155baaf,5,0.919
8195,f171c7e3,8,0.907
8196,f176b3eb,6,0.971
8197,f19b5fa2,4,0.962
8198,f19ea7b7,7,1.0
8199,f1a06eb1,5,0.979
8200,f1aacb81,6,0.949
8201,f1b40888,5,0.983
8202,f1baa9a3,8,0.998
8203,f1bbfd86,8,1.0
8204,f1d20beb,5,0.982
8205,f1d4aab6,4,0.98
8206,f1d755ca,4,0.947
8207,f1ded287,6,0.972
8208,f1e82114,7,0.962
8209,f1ef7ade,5,0.96
8210,f1fda14f,5,0.948
8211,f205e125,4,1.0
8212,f2072e7e,6,0.982
8213,f209a568,8,0.895
8214,f219fc49,5,0.885
8215,f22458ce,1,0.995
8216,f2264da7,0,0.9390000000000001
8217,f2351802,4,0.998
8218,f2367e36,10,1.0
8219,f23f9600,7,0.755
8220,f24c04a6,5,0.977
8221,f251a001,11,0.8
8222,f2591902,6,1.0
8223,f266e39a,4,0.996
8224,f26a7aa8,11,0.911
8225,f26cfe93,2,0.961
8226,f272c144,5,0.957
8227,f273e275,5,0.913
8228,f2800d96,4,0.99
8229,f28924dc,11,0.74
8230,f29e10ee,11,0.993
8231,f2a37517,6,0.907
8232,f2ab195a,1,0.961
8233,f2ac5ea3,10,0.755
8234,f2ae7c68,1,0.967
8235,f2b8025c,1,0.989
8236,f2c4e032,3,0.831
8237,f2cc29d5,6,0.98
8238,f2d08ea3,7,0.992
8239,f2d6257e,6,0.981
8240,f2d7a8e0,6,0.865
8241,f2db00dd,11,0.966
8242,f2dd694a,11,0.999
8243,f2e12e05,2,0.846
8244,f2e15209,7,0.962
8245,f30802c2,5,0.986
8246,f30a6bdc,7,0.943
