chipid,month
784d97f5,3
784d97f5,4
784d97f5,5
784d97f5,6
784d97f5,7
784d97f5,8
784d97f5,9
784d97f5,10
784d97f5,11
784df9f6,0
784df9f6,1
784df9f6,2
784df9f6,3
784df9f6,4
784df9f6,5
784df9f6,6
784df9f6,7
784df9f6,8
784df9f6,9
784df9f6,10
784df9f6,11
784f852c,0
784f852c,1
784f852c,2
784f852c,3
784f852c,4
784f852c,5
784f852c,6
784f852c,7
784f852c,8
784f852c,9
784f852c,10
784f852c,11
784f9664,0
784f9664,1
784f9664,2
784f9664,3
784f9664,4
784f9664,5
784f9664,6
784f9664,7
784f9664,8
784f9664,9
784f9664,10
784f9664,11
786223dd,0
786223dd,1
786223dd,2
786223dd,3
786223dd,4
786223dd,5
786223dd,6
786223dd,7
786223dd,8
786223dd,9
786223dd,10
786223dd,11
7865fbaf,0
7865fbaf,1
7865fbaf,2
7865fbaf,3
7865fbaf,4
7865fbaf,5
7865fbaf,6
7865fbaf,7
7865fbaf,8
7865fbaf,9
7865fbaf,10
7865fbaf,11
78698f5a,0
78698f5a,1
78698f5a,2
78698f5a,3
78698f5a,4
78698f5a,5
78698f5a,6
78698f5a,7
78698f5a,8
78698f5a,9
78698f5a,10
78698f5a,11
7876ce3a,0
7876ce3a,1
7876ce3a,2
7876ce3a,3
7876ce3a,4
7876ce3a,5
7876ce3a,6
7876ce3a,7
7876ce3a,8
7876ce3a,9
7876ce3a,10
7876ce3a,11
7878a85a,0
7878a85a,1
7878a85a,2
7878a85a,3
7878a85a,4
7878a85a,5
7878a85a,6
7878a85a,7
7878a85a,8
7878a85a,9
7878a85a,10
7878a85a,11
7892d2cb,0
7892d2cb,1
7892d2cb,2
7892d2cb,3
7892d2cb,4
7892d2cb,5
7892d2cb,6
7892d2cb,7
7892d2cb,8
7892d2cb,9
7892d2cb,10
7892d2cb,11
789f62c6,0
789f62c6,1
789f62c6,2
789f62c6,3
789f62c6,4
789f62c6,5
789f62c6,6
789f62c6,7
789f62c6,8
789f62c6,9
789f62c6,10
789f62c6,11
78a0dd88,0
78a0dd88,1
78a0dd88,2
78a0dd88,3
78a0dd88,4
78a0dd88,5
78a0dd88,6
78a0dd88,7
78a0dd88,8
78a0dd88,9
78a0dd88,10
78a0dd88,11
78a310c2,0
78a310c2,1
78a310c2,2
78a310c2,3
78a310c2,4
78a310c2,5
78a310c2,6
78a310c2,7
78a310c2,8
78a310c2,9
78a310c2,10
78a310c2,11
78a62e4d,0
78a62e4d,1
78a62e4d,2
78a62e4d,3
78a62e4d,4
78a62e4d,5
78a62e4d,6
78a62e4d,7
78a62e4d,8
78a62e4d,9
78a62e4d,10
78a62e4d,11
78a683b3,0
78a683b3,1
78a683b3,2
78a683b3,3
78a683b3,4
78a683b3,5
78a683b3,6
78a683b3,7
78a683b3,8
78a683b3,9
78a683b3,10
78a683b3,11
78b2d6a9,0
78b2d6a9,1
78b2d6a9,2
78b2d6a9,3
78b2d6a9,4
78b2d6a9,5
78b2d6a9,6
78b2d6a9,7
78b2d6a9,8
78b2d6a9,9
78b2d6a9,10
78b2d6a9,11
78bc0b8e,0
78bc0b8e,1
78bc0b8e,2
78bc0b8e,3
78bc0b8e,4
78bc0b8e,5
78bc0b8e,6
78bc0b8e,7
78bc0b8e,8
78bc0b8e,9
78bc0b8e,10
78bc0b8e,11
78c29417,0
78c29417,1
78c29417,2
78c29417,3
78c29417,4
78c29417,5
78c29417,6
78c29417,7
78c29417,8
78c29417,9
78c29417,10
78c29417,11
78e1aba2,0
78e1aba2,1
78e1aba2,2
78e1aba2,3
78e1aba2,4
78e1aba2,5
78e1aba2,6
78e1aba2,7
78e1aba2,8
78e1aba2,9
78e1aba2,10
78e1aba2,11
78ed4fef,0
78ed4fef,1
78ed4fef,2
78ed4fef,3
78ed4fef,4
78ed4fef,5
78ed4fef,6
78ed4fef,7
78ed4fef,8
78ed4fef,9
78ed4fef,10
78ed4fef,11
78f50195,0
78f50195,1
78f50195,2
78f50195,3
78f50195,4
78f50195,5
78f50195,6
78f50195,7
78f50195,8
78f50195,9
78f50195,10
78f50195,11
78fcc944,0
78fcc944,1
78fcc944,2
78fcc944,3
78fcc944,4
78fcc944,5
78fcc944,6
78fcc944,7
78fcc944,8
78fcc944,9
78fcc944,10
78fcc944,11
7908d901,0
7908d901,1
7908d901,2
7908d901,3
7908d901,4
7908d901,5
7908d901,6
7908d901,7
7908d901,8
7908d901,9
7908d901,10
7908d901,11
790d94a0,0
790d94a0,1
790d94a0,2
790d94a0,3
790d94a0,4
790d94a0,5
790d94a0,6
790d94a0,7
790d94a0,8
790d94a0,9
790d94a0,10
790d94a0,11
79143052,0
79143052,1
79143052,2
79143052,3
79143052,4
79143052,5
79143052,6
79143052,7
79143052,8
79143052,9
79143052,10
79143052,11
791d8ed7,0
791d8ed7,1
791d8ed7,2
791d8ed7,3
791d8ed7,4
791d8ed7,5
791d8ed7,6
791d8ed7,7
791d8ed7,8
791d8ed7,9
791d8ed7,10
791d8ed7,11
7921febd,0
7921febd,1
7921febd,2
7921febd,3
7921febd,4
7921febd,5
7921febd,6
7921febd,7
7921febd,8
7921febd,9
7921febd,10
7921febd,11
79281b12,0
79281b12,1
79281b12,2
79281b12,3
79281b12,4
79281b12,5
79281b12,6
79281b12,7
79281b12,8
79281b12,9
79281b12,10
79281b12,11
792b1af6,0
792b1af6,1
792b1af6,2
792b1af6,3
792b1af6,4
792b1af6,5
792b1af6,6
792b1af6,7
792b1af6,8
792b1af6,9
792b1af6,10
792b1af6,11
792f317d,0
792f317d,1
792f317d,2
792f317d,3
792f317d,4
792f317d,5
792f317d,6
792f317d,7
792f317d,8
792f317d,9
792f317d,10
792f317d,11
793e4285,0
793e4285,1
793e4285,2
793e4285,3
793e4285,4
793e4285,5
793e4285,6
793e4285,7
793e4285,8
793e4285,9
793e4285,10
793e4285,11
7945a706,0
7945a706,1
7945a706,2
7945a706,3
7945a706,4
7945a706,5
7945a706,6
7945a706,7
7945a706,8
7945a706,9
7945a706,10
7945a706,11
794aac7b,0
794aac7b,1
794aac7b,2
794aac7b,3
794aac7b,4
794aac7b,5
794aac7b,6
794aac7b,7
794aac7b,8
794aac7b,9
794aac7b,10
794aac7b,11
795077d3,0
795077d3,1
795077d3,2
795077d3,3
795077d3,4
795077d3,5
795077d3,6
795077d3,7
795077d3,8
795077d3,9
795077d3,10
795077d3,11
79527dbd,0
79527dbd,1
79527dbd,2
79527dbd,3
79527dbd,4
79527dbd,5
79527dbd,6
79527dbd,7
79527dbd,8
79527dbd,9
79527dbd,10
79527dbd,11
795d2b75,0
795d2b75,1
795d2b75,2
795d2b75,3
795d2b75,4
795d2b75,5
795d2b75,6
795d2b75,7
795d2b75,8
795d2b75,9
795d2b75,10
795d2b75,11
79615596,0
79615596,1
79615596,2
79615596,3
79615596,4
79615596,5
79615596,6
79615596,7
79615596,8
79615596,9
79615596,10
79615596,11
79616e68,0
79616e68,1
79616e68,2
79616e68,3
79616e68,4
79616e68,5
79616e68,6
79616e68,7
79616e68,8
79616e68,9
79616e68,10
79616e68,11
79677e6c,0
79677e6c,1
79677e6c,2
79677e6c,3
79677e6c,4
79677e6c,5
79677e6c,6
79677e6c,7
79677e6c,8
79677e6c,9
79677e6c,10
79677e6c,11
797383d6,0
797383d6,1
797383d6,2
797383d6,3
797383d6,4
797383d6,5
797383d6,6
797383d6,7
797383d6,8
797383d6,9
797383d6,10
797383d6,11
79757f1c,0
79757f1c,1
79757f1c,2
79757f1c,3
79757f1c,4
79757f1c,5
79757f1c,6
79757f1c,7
79757f1c,8
79757f1c,9
79757f1c,10
79757f1c,11
7981b059,0
7981b059,1
7981b059,2
7981b059,3
7981b059,4
7981b059,5
7981b059,6
7981b059,7
7981b059,8
7981b059,9
7981b059,10
7981b059,11
799482c8,0
799482c8,1
799482c8,2
799482c8,3
799482c8,4
799482c8,5
799482c8,6
799482c8,7
799482c8,8
799482c8,9
799482c8,10
799482c8,11
79962a5e,0
79962a5e,1
79962a5e,2
79962a5e,3
79962a5e,4
79962a5e,5
79962a5e,6
79962a5e,7
79962a5e,8
79962a5e,9
79962a5e,10
79962a5e,11
799941cb,0
799941cb,1
799941cb,2
799941cb,3
799941cb,4
799941cb,5
799941cb,6
799941cb,7
799941cb,8
799941cb,9
799941cb,10
799941cb,11
799de3b8,0
799de3b8,1
799de3b8,2
799de3b8,3
799de3b8,4
799de3b8,5
799de3b8,6
799de3b8,7
799de3b8,8
799de3b8,9
799de3b8,10
799de3b8,11
79bc60b9,0
79bc60b9,1
79bc60b9,2
79bc60b9,3
79bc60b9,4
79bc60b9,5
79bc60b9,6
79bc60b9,7
79bc60b9,8
79bc60b9,9
79bc60b9,10
79bc60b9,11
79be95aa,0
79be95aa,1
79be95aa,2
79be95aa,3
79be95aa,4
79be95aa,5
79be95aa,6
79be95aa,7
79be95aa,8
79be95aa,9
79be95aa,10
79be95aa,11
79c3ca2a,0
79c3ca2a,1
79c3ca2a,2
79c3ca2a,3
79c3ca2a,4
79c3ca2a,5
79c3ca2a,6
79c3ca2a,7
79c3ca2a,8
79c3ca2a,9
79c3ca2a,10
79c3ca2a,11
79cef8e5,0
79cef8e5,1
79cef8e5,2
79cef8e5,3
79cef8e5,4
79cef8e5,5
79cef8e5,6
79cef8e5,7
79cef8e5,8
79cef8e5,9
79cef8e5,10
79cef8e5,11
79d916c1,0
79d916c1,1
79d916c1,2
79d916c1,3
79d916c1,4
79d916c1,5
79d916c1,6
79d916c1,7
79d916c1,8
79d916c1,9
79d916c1,10
79d916c1,11
79da4985,0
79da4985,1
79da4985,2
79da4985,3
79da4985,4
79da4985,5
79da4985,6
79da4985,7
79da4985,8
79da4985,9
79da4985,10
79da4985,11
79e4288f,0
79e4288f,1
79e4288f,2
79e4288f,3
79e4288f,4
79e4288f,5
79e4288f,6
79e4288f,7
79e4288f,8
79e4288f,9
79e4288f,10
79e4288f,11
79e55cec,0
79e55cec,1
79e55cec,2
79e55cec,3
79e55cec,4
79e55cec,5
79e55cec,6
79e55cec,7
79e55cec,8
79e55cec,9
79e55cec,10
79e55cec,11
79e6a26f,0
79e6a26f,1
79e6a26f,2
79e6a26f,3
79e6a26f,4
79e6a26f,5
79e6a26f,6
79e6a26f,7
79e6a26f,8
79e6a26f,9
79e6a26f,10
79e6a26f,11
79f1c428,0
79f1c428,1
79f1c428,2
79f1c428,3
79f1c428,4
79f1c428,5
79f1c428,6
79f1c428,7
79f1c428,8
79f1c428,9
79f1c428,10
79f1c428,11
79f7b369,0
79f7b369,1
79f7b369,2
79f7b369,3
79f7b369,4
79f7b369,5
79f7b369,6
79f7b369,7
79f7b369,8
79f7b369,9
79f7b369,10
79f7b369,11
79fef162,0
79fef162,1
79fef162,2
79fef162,3
79fef162,4
79fef162,5
79fef162,6
79fef162,7
79fef162,8
79fef162,9
79fef162,10
79fef162,11
7a017522,0
7a017522,1
7a017522,2
7a017522,3
7a017522,4
7a017522,5
7a017522,6
7a017522,7
7a017522,8
7a017522,9
7a017522,10
7a017522,11
7a04163e,0
7a04163e,1
7a04163e,2
7a04163e,3
7a04163e,4
7a04163e,5
7a04163e,6
7a04163e,7
7a04163e,8
7a04163e,9
7a04163e,10
7a04163e,11
7a0513e4,0
7a0513e4,1
7a0513e4,2
7a0513e4,3
7a0513e4,4
7a0513e4,5
7a0513e4,6
7a0513e4,7
7a0513e4,8
7a0513e4,9
7a0513e4,10
7a0513e4,11
7a058566,0
7a058566,1
7a058566,2
7a058566,3
7a058566,4
7a058566,5
7a058566,6
7a058566,7
7a058566,8
7a058566,9
7a058566,10
7a058566,11
7a07a6ce,0
7a07a6ce,1
7a07a6ce,2
7a07a6ce,3
7a07a6ce,4
7a07a6ce,5
7a07a6ce,6
7a07a6ce,7
7a07a6ce,8
7a07a6ce,9
7a07a6ce,10
7a07a6ce,11
7a07b835,0
7a07b835,1
7a07b835,2
7a07b835,3
7a07b835,4
7a07b835,5
7a07b835,6
7a07b835,7
7a07b835,8
7a07b835,9
7a07b835,10
7a07b835,11
7a126418,0
7a126418,1
7a126418,2
7a126418,3
7a126418,4
7a126418,5
7a126418,6
7a126418,7
7a126418,8
7a126418,9
7a126418,10
7a126418,11
7a1593a5,0
7a1593a5,1
7a1593a5,2
7a1593a5,3
7a1593a5,4
7a1593a5,5
7a1593a5,6
7a1593a5,7
7a1593a5,8
7a1593a5,9
7a1593a5,10
7a1593a5,11
7a165240,0
7a165240,1
7a165240,2
7a165240,3
7a165240,4
7a165240,5
7a165240,6
7a165240,7
7a165240,8
7a165240,9
7a165240,10
7a165240,11
7a1b7b98,0
7a1b7b98,1
7a1b7b98,2
7a1b7b98,3
7a1b7b98,4
7a1b7b98,5
7a1b7b98,6
7a1b7b98,7
7a1b7b98,8
7a1b7b98,9
7a1b7b98,10
7a1b7b98,11
7a1c4d51,0
7a1c4d51,1
7a1c4d51,2
7a1c4d51,3
7a1c4d51,4
7a1c4d51,5
7a1c4d51,6
7a1c4d51,7
7a1c4d51,8
7a1c4d51,9
7a1c4d51,10
7a1c4d51,11
7a212a48,0
7a212a48,1
7a212a48,2
7a212a48,3
7a212a48,4
7a212a48,5
7a212a48,6
7a212a48,7
7a212a48,8
7a212a48,9
7a212a48,10
7a212a48,11
7a270240,0
7a270240,1
7a270240,2
7a270240,3
7a270240,4
7a270240,5
7a270240,6
7a270240,7
7a270240,8
7a270240,9
7a270240,10
7a270240,11
7a2cefdf,0
7a2cefdf,1
7a2cefdf,2
7a2cefdf,3
7a2cefdf,4
7a2cefdf,5
7a2cefdf,6
7a2cefdf,7
7a2cefdf,8
7a2cefdf,9
7a2cefdf,10
7a2cefdf,11
7a2de3af,0
7a2de3af,1
7a2de3af,2
7a2de3af,3
7a2de3af,4
7a2de3af,5
7a2de3af,6
7a2de3af,7
7a2de3af,8
7a2de3af,9
7a2de3af,10
7a2de3af,11
7a34b14a,0
7a34b14a,1
7a34b14a,2
7a34b14a,3
7a34b14a,4
7a34b14a,5
7a34b14a,6
7a34b14a,7
7a34b14a,8
7a34b14a,9
7a34b14a,10
7a34b14a,11
7a489a58,0
7a489a58,1
7a489a58,2
7a489a58,3
7a489a58,4
7a489a58,5
7a489a58,6
7a489a58,7
7a489a58,8
7a489a58,9
7a489a58,10
7a489a58,11
7a580343,0
7a580343,1
7a580343,2
7a580343,3
7a580343,4
7a580343,5
7a580343,6
7a580343,7
7a580343,8
7a580343,9
7a580343,10
7a580343,11
7a5b4651,0
7a5b4651,1
7a5b4651,2
7a5b4651,3
7a5b4651,4
7a5b4651,5
7a5b4651,6
7a5b4651,7
7a5b4651,8
7a5b4651,9
7a5b4651,10
7a5b4651,11
7a5bbc71,0
7a5bbc71,1
7a5bbc71,2
7a5bbc71,3
7a5bbc71,4
7a5bbc71,5
7a5bbc71,6
7a5bbc71,7
7a5bbc71,8
7a5bbc71,9
7a5bbc71,10
7a5bbc71,11
7a5d9d1b,0
7a5d9d1b,1
7a5d9d1b,2
7a5d9d1b,3
7a5d9d1b,4
7a5d9d1b,5
7a5d9d1b,6
7a5d9d1b,7
7a5d9d1b,8
7a5d9d1b,9
7a5d9d1b,10
7a5d9d1b,11
7a65f81c,0
7a65f81c,1
7a65f81c,2
7a65f81c,3
7a65f81c,4
7a65f81c,5
7a65f81c,6
7a65f81c,7
7a65f81c,8
7a65f81c,9
7a65f81c,10
7a65f81c,11
7a6bb489,0
7a6bb489,1
7a6bb489,2
7a6bb489,3
7a6bb489,4
7a6bb489,5
7a6bb489,6
7a6bb489,7
7a6bb489,8
7a6bb489,9
7a6bb489,10
7a6bb489,11
7a750d64,0
7a750d64,1
7a750d64,2
7a750d64,3
7a750d64,4
7a750d64,5
7a750d64,6
7a750d64,7
7a750d64,8
7a750d64,9
7a750d64,10
7a750d64,11
7a7b54e7,0
7a7b54e7,1
7a7b54e7,2
7a7b54e7,3
7a7b54e7,4
7a7b54e7,5
7a7b54e7,6
7a7b54e7,7
7a7b54e7,8
7a7b54e7,9
7a7b54e7,10
7a7b54e7,11
7a82c3c8,0
7a82c3c8,1
7a82c3c8,2
7a82c3c8,3
7a82c3c8,4
7a82c3c8,5
7a82c3c8,6
7a82c3c8,7
7a82c3c8,8
7a82c3c8,9
7a82c3c8,10
7a82c3c8,11
7a872a87,0
7a872a87,1
7a872a87,2
7a872a87,3
7a872a87,4
7a872a87,5
7a872a87,6
7a872a87,7
7a872a87,8
7a872a87,9
7a872a87,10
7a872a87,11
7a87c428,0
7a87c428,1
7a87c428,2
7a87c428,3
7a87c428,4
7a87c428,5
7a87c428,6
7a87c428,7
7a87c428,8
7a87c428,9
7a87c428,10
7a87c428,11
7a9d2ab7,0
7a9d2ab7,1
7a9d2ab7,2
7a9d2ab7,3
7a9d2ab7,4
7a9d2ab7,5
7a9d2ab7,6
7a9d2ab7,7
7a9d2ab7,8
7a9d2ab7,9
7a9d2ab7,10
7a9d2ab7,11
7aa1d100,0
7aa1d100,1
7aa1d100,2
7aa1d100,3
7aa1d100,4
7aa1d100,5
7aa1d100,6
7aa1d100,7
7aa1d100,8
7aa1d100,9
7aa1d100,10
7aa1d100,11
7ac5bd16,0
7ac5bd16,1
7ac5bd16,2
7ac5bd16,3
7ac5bd16,4
7ac5bd16,5
7ac5bd16,6
7ac5bd16,7
7ac5bd16,8
7ac5bd16,9
7ac5bd16,10
7ac5bd16,11
7acd113f,0
7acd113f,1
7acd113f,2
7acd113f,3
7acd113f,4
7acd113f,5
7acd113f,6
7acd113f,7
7acd113f,8
7acd113f,9
7acd113f,10
7acd113f,11
7ad3da2e,0
7ad3da2e,1
7ad3da2e,2
7ad3da2e,3
7ad3da2e,4
7ad3da2e,5
7ad3da2e,6
7ad3da2e,7
7ad3da2e,8
7ad3da2e,9
7ad3da2e,10
7ad3da2e,11
7ad4bed5,0
7ad4bed5,1
7ad4bed5,2
7ad4bed5,3
7ad4bed5,4
7ad4bed5,5
7ad4bed5,6
7ad4bed5,7
7ad4bed5,8
7ad4bed5,9
7ad4bed5,10
7ad4bed5,11
7ad67de5,0
7ad67de5,1
7ad67de5,2
7ad67de5,3
7ad67de5,4
7ad67de5,5
7ad67de5,6
7ad67de5,7
7ad67de5,8
7ad67de5,9
7ad67de5,10
7ad67de5,11
7ad7ccf8,0
7ad7ccf8,1
7ad7ccf8,2
7ad7ccf8,3
7ad7ccf8,4
7ad7ccf8,5
7ad7ccf8,6
7ad7ccf8,7
7ad7ccf8,8
7ad7ccf8,9
7ad7ccf8,10
7ad7ccf8,11
7ae0714b,0
7ae0714b,1
7ae0714b,2
7ae0714b,3
7ae0714b,4
7ae0714b,5
7ae0714b,6
7ae0714b,7
7ae0714b,8
7ae0714b,9
7ae0714b,10
7ae0714b,11
7ae8c936,0
7ae8c936,1
7ae8c936,2
7ae8c936,3
7ae8c936,4
7ae8c936,5
7ae8c936,6
7ae8c936,7
7ae8c936,8
7ae8c936,9
7ae8c936,10
7ae8c936,11
7aedf035,0
7aedf035,1
7aedf035,2
7aedf035,3
7aedf035,4
7aedf035,5
7aedf035,6
7aedf035,7
7aedf035,8
7aedf035,9
7aedf035,10
7aedf035,11
7aee87f8,0
7aee87f8,1
7aee87f8,2
7aee87f8,3
7aee87f8,4
7aee87f8,5
7aee87f8,6
7aee87f8,7
7aee87f8,8
7aee87f8,9
7aee87f8,10
7aee87f8,11
7af011ca,0
7af011ca,1
7af011ca,2
7af011ca,3
7af011ca,4
7af011ca,5
7af011ca,6
7af011ca,7
7af011ca,8
7af011ca,9
7af011ca,10
7af011ca,11
7af055f2,0
7af055f2,1
7af055f2,2
7af055f2,3
7af055f2,4
7af055f2,5
7af055f2,6
7af055f2,7
7af055f2,8
7af055f2,9
7af055f2,10
7af055f2,11
7af54b53,0
7af54b53,1
7af54b53,2
7af54b53,3
7af54b53,4
7af54b53,5
7af54b53,6
7af54b53,7
7af54b53,8
7af54b53,9
7af54b53,10
7af54b53,11
7af8dfb6,0
7af8dfb6,1
7af8dfb6,2
7af8dfb6,3
7af8dfb6,4
7af8dfb6,5
7af8dfb6,6
7af8dfb6,7
7af8dfb6,8
7af8dfb6,9
7af8dfb6,10
7af8dfb6,11
7af9ab75,0
7af9ab75,1
7af9ab75,2
7af9ab75,3
7af9ab75,4
7af9ab75,5
7af9ab75,6
7af9ab75,7
7af9ab75,8
7af9ab75,9
7af9ab75,10
7af9ab75,11
7b0ae2a2,0
7b0ae2a2,1
7b0ae2a2,2
7b0ae2a2,3
7b0ae2a2,4
7b0ae2a2,5
7b0ae2a2,6
7b0ae2a2,7
7b0ae2a2,8
7b0ae2a2,9
7b0ae2a2,10
7b0ae2a2,11
7b0f5a3d,0
7b0f5a3d,1
7b0f5a3d,2
7b0f5a3d,3
7b0f5a3d,4
7b0f5a3d,5
7b0f5a3d,6
7b0f5a3d,7
7b0f5a3d,8
7b0f5a3d,9
7b0f5a3d,10
7b0f5a3d,11
7b2e4076,0
7b2e4076,1
7b2e4076,2
7b2e4076,3
7b2e4076,4
7b2e4076,5
7b2e4076,6
7b2e4076,7
7b2e4076,8
7b2e4076,9
7b2e4076,10
7b2e4076,11
7b2f52d2,0
7b2f52d2,1
7b2f52d2,2
7b2f52d2,3
7b2f52d2,4
7b2f52d2,5
7b2f52d2,6
7b2f52d2,7
7b2f52d2,8
7b2f52d2,9
7b2f52d2,10
7b2f52d2,11
7b31f59d,0
7b31f59d,1
7b31f59d,2
7b31f59d,3
7b31f59d,4
7b31f59d,5
7b31f59d,6
7b31f59d,7
7b31f59d,8
7b31f59d,9
7b31f59d,10
7b31f59d,11
7b3a37fb,0
7b3a37fb,1
7b3a37fb,2
7b3a37fb,3
7b3a37fb,4
7b3a37fb,5
7b3a37fb,6
7b3a37fb,7
7b3a37fb,8
7b3a37fb,9
7b3a37fb,10
7b3a37fb,11
7b484c9b,0
7b484c9b,1
7b484c9b,2
7b484c9b,3
7b484c9b,4
7b484c9b,5
7b484c9b,6
7b484c9b,7
7b484c9b,8
7b484c9b,9
7b484c9b,10
7b484c9b,11
7b4e46cb,0
7b4e46cb,1
7b4e46cb,2
7b4e46cb,3
7b4e46cb,4
7b4e46cb,5
7b4e46cb,6
7b4e46cb,7
7b4e46cb,8
7b4e46cb,9
7b4e46cb,10
7b4e46cb,11
7b536ea8,0
7b536ea8,1
7b536ea8,2
7b536ea8,3
7b536ea8,4
7b536ea8,5
7b536ea8,6
7b536ea8,7
7b536ea8,8
7b536ea8,9
7b536ea8,10
7b536ea8,11
7b55339f,0
7b55339f,1
7b55339f,2
7b55339f,3
7b55339f,4
7b55339f,5
7b55339f,6
7b55339f,7
7b55339f,8
7b55339f,9
7b55339f,10
7b55339f,11
7b5c002f,0
7b5c002f,1
7b5c002f,2
7b5c002f,3
7b5c002f,4
7b5c002f,5
7b5c002f,6
7b5c002f,7
7b5c002f,8
7b5c002f,9
7b5c002f,10
7b5c002f,11
7b5db1df,0
7b5db1df,1
7b5db1df,2
7b5db1df,3
7b5db1df,4
7b5db1df,5
7b5db1df,6
7b5db1df,7
7b5db1df,8
7b5db1df,9
7b5db1df,10
7b5db1df,11
7b671759,0
7b671759,1
7b671759,2
7b671759,3
7b671759,4
7b671759,5
7b671759,6
7b671759,7
7b671759,8
7b671759,9
7b671759,10
7b671759,11
7b6f54a8,0
7b6f54a8,1
7b6f54a8,2
7b6f54a8,3
7b6f54a8,4
7b6f54a8,5
7b6f54a8,6
7b6f54a8,7
7b6f54a8,8
7b6f54a8,9
7b6f54a8,10
7b6f54a8,11
7b701453,0
7b701453,1
7b701453,2
7b701453,3
7b701453,4
7b701453,5
7b701453,6
7b701453,7
7b701453,8
7b701453,9
7b701453,10
7b701453,11
7b706d0a,0
7b706d0a,1
7b706d0a,2
7b706d0a,3
7b706d0a,4
7b706d0a,5
7b706d0a,6
7b706d0a,7
7b706d0a,8
7b706d0a,9
7b706d0a,10
7b706d0a,11
7b70beba,0
7b70beba,1
7b70beba,2
7b70beba,3
7b70beba,4
7b70beba,5
7b70beba,6
7b70beba,7
7b70beba,8
7b70beba,9
7b70beba,10
7b70beba,11
7b712217,0
7b712217,1
7b712217,2
7b712217,3
7b712217,4
7b712217,5
7b712217,6
7b712217,7
7b712217,8
7b712217,9
7b712217,10
7b712217,11
7b77a519,0
7b77a519,1
7b77a519,2
7b77a519,3
7b77a519,4
7b77a519,5
7b77a519,6
7b77a519,7
7b77a519,8
7b77a519,9
7b77a519,10
7b77a519,11
7b96cdd6,0
7b96cdd6,1
7b96cdd6,2
7b96cdd6,3
7b96cdd6,4
7b96cdd6,5
7b96cdd6,6
7b96cdd6,7
7b96cdd6,8
7b96cdd6,9
7b96cdd6,10
7b96cdd6,11
7b9c2bc0,0
7b9c2bc0,1
7b9c2bc0,2
7b9c2bc0,3
7b9c2bc0,4
7b9c2bc0,5
7b9c2bc0,6
7b9c2bc0,7
7b9c2bc0,8
7b9c2bc0,9
7b9c2bc0,10
7b9c2bc0,11
7b9fee6b,0
7b9fee6b,1
7b9fee6b,2
7b9fee6b,3
7b9fee6b,4
7b9fee6b,5
7b9fee6b,6
7b9fee6b,7
7b9fee6b,8
7b9fee6b,9
7b9fee6b,10
7b9fee6b,11
7ba527e4,0
7ba527e4,1
7ba527e4,2
7ba527e4,3
7ba527e4,4
7ba527e4,5
7ba527e4,6
7ba527e4,7
7ba527e4,8
7ba527e4,9
7ba527e4,10
7ba527e4,11
7baa82c4,0
7baa82c4,1
7baa82c4,2
7baa82c4,3
7baa82c4,4
7baa82c4,5
7baa82c4,6
7baa82c4,7
7baa82c4,8
7baa82c4,9
7baa82c4,10
7baa82c4,11
7bafda6f,0
7bafda6f,1
7bafda6f,2
7bafda6f,3
7bafda6f,4
7bafda6f,5
7bafda6f,6
7bafda6f,7
7bafda6f,8
7bafda6f,9
7bafda6f,10
7bafda6f,11
7bb00a4c,0
7bb00a4c,1
7bb00a4c,2
7bb00a4c,3
7bb00a4c,4
7bb00a4c,5
7bb00a4c,6
7bb00a4c,7
7bb00a4c,8
7bb00a4c,9
7bb00a4c,10
7bb00a4c,11
7bbb0247,0
7bbb0247,1
7bbb0247,2
7bbb0247,3
7bbb0247,4
7bbb0247,5
7bbb0247,6
7bbb0247,7
7bbb0247,8
7bbb0247,9
7bbb0247,10
7bbb0247,11
7bbceff7,0
7bbceff7,1
7bbceff7,2
7bbceff7,3
7bbceff7,4
7bbceff7,5
7bbceff7,6
7bbceff7,7
7bbceff7,8
7bbceff7,9
7bbceff7,10
7bbceff7,11
7bbef05c,0
7bbef05c,1
7bbef05c,2
7bbef05c,3
7bbef05c,4
7bbef05c,5
7bbef05c,6
7bbef05c,7
7bbef05c,8
7bbef05c,9
7bbef05c,10
7bbef05c,11
7bc02bd7,0
7bc02bd7,1
7bc02bd7,2
7bc02bd7,3
7bc02bd7,4
7bc02bd7,5
7bc02bd7,6
7bc02bd7,7
7bc02bd7,8
7bc02bd7,9
7bc02bd7,10
7bc02bd7,11
7bcc8812,0
7bcc8812,1
7bcc8812,2
7bcc8812,3
7bcc8812,4
7bcc8812,5
7bcc8812,6
7bcc8812,7
7bcc8812,8
7bcc8812,9
7bcc8812,10
7bcc8812,11
7bdf6c35,0
7bdf6c35,1
7bdf6c35,2
7bdf6c35,3
7bdf6c35,4
7bdf6c35,5
7bdf6c35,6
7bdf6c35,7
7bdf6c35,8
7bdf6c35,9
7bdf6c35,10
7bdf6c35,11
7be0d450,0
7be0d450,1
7be0d450,2
7be0d450,3
7be0d450,4
7be0d450,5
7be0d450,6
7be0d450,7
7be0d450,8
7be0d450,9
7be0d450,10
7be0d450,11
7be3964a,0
7be3964a,1
7be3964a,2
7be3964a,3
7be3964a,4
7be3964a,5
7be3964a,6
7be3964a,7
7be3964a,8
7be3964a,9
7be3964a,10
7be3964a,11
7bec4c50,0
7bec4c50,1
